st_fdid2,station_data_quality,2009,2010,2011,2012,2013,2014,2015,2016,zero_years,sum_tot_fires,std,variation,geometric_variation
MT25011,0,6,1,1,3,2,2,2,6,0,23,2.03100960115899,0.6608123545030723,0.6311701617637824
MT25013,0,0,0,0,0,0,0,1,2,6,3,0.7440238091428449,1.8559214542766738,0.5351621290142332
MT25014,0,1,0,0,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
MT26001,0,1,1,2,1,1,2,2,0,1,10,0.7071067811865476,0.5291502622129182,0.4424456832944368
MT26002,0,0,0,0,0,0,1,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
MT26011,0,0,0,2,1,0,0,1,2,4,6,0.8864052604279183,1.1055415967851332,0.6533319624835885
MT27001,0,4,2,4,4,2,1,1,3,0,21,1.3024701806293193,0.46413306403852206,0.4776231725761353
MT27002,0,0,2,3,0,0,1,2,0,4,8,1.1952286093343936,1.118033988749895,0.8242717102229693
MT27011,0,3,1,4,0,2,1,1,0,2,12,1.4142135623730951,0.8819171036881969,0.7950745083543547
MT28001,0,0,3,0,0,0,0,6,7,5,16,2.9760952365713798,1.3919410907075054,1.5962489970080123
MT29061,0,1,1,3,0,2,1,0,0,3,8,1.0690449676496976,1.0,0.6988546316343252
MT30001,0,7,1,11,9,9,8,5,4,0,54,3.24037034920393,0.4490502093697089,0.7807807609638822
MT30011,0,1,0,1,1,0,0,0,0,5,3,0.5175491695067657,1.2909944487358056,0.4315213324989562
MT30012,0,0,0,0,0,0,0,0,3,7,3,1.0606601717798212,2.6457513110645907,0.6325269194381529
MT31001,0,3,0,0,0,0,0,0,0,7,3,1.0606601717798212,2.6457513110645907,0.6325269194381529
MT31002,0,0,0,0,1,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
MT31003,0,1,0,0,0,0,0,1,2,5,4,0.7559289460184544,1.4142135623730951,0.5629512148509475
MT31004,0,0,1,1,0,0,0,0,0,6,2,0.4629100498862757,1.7320508075688772,0.3783192139298859
MT31013,0,0,2,0,2,0,0,0,0,6,4,0.9258200997725514,1.7320508075688772,0.6628926886460285
MT32002,0,0,1,0,1,2,0,1,0,4,5,0.7440238091428449,1.1135528725660042,0.560397448177701
MT32003,0,1,0,0,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
MT32011,0,4,2,0,0,1,2,1,1,2,11,1.3024701806293193,0.8860722131644512,0.7326383607395321
MT32012,0,0,0,0,0,0,0,0,1,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
MT32032,0,1,2,0,0,1,0,0,0,5,4,0.7559289460184544,1.4142135623730951,0.5629512148509475
MT34001,1,1,1,1,1,1,2,2,1,0,10,0.4629100498862757,0.34641016151377546,0.20646412807724124
MT34012,0,0,0,0,0,0,0,0,1,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
MT35001,0,2,1,1,2,6,2,1,1,0,16,1.6903085094570331,0.7905694150420949,0.5388468290599746
MT35002,0,1,1,3,0,0,0,0,0,5,5,1.0606601717798212,1.5874507866387544,0.6887186019441878
MT35005,0,3,0,0,0,1,3,1,0,4,8,1.3093073414159542,1.224744871391589,0.8485643431617027
MT35013,0,1,1,0,1,2,0,0,0,4,5,0.7440238091428449,1.1135528725660042,0.560397448177701
MT35014,0,4,4,5,3,1,2,1,0,1,20,1.7728105208558367,0.6633249580710799,0.8436778717790621
MT35032,0,1,3,0,0,0,0,0,1,5,5,1.0606601717798212,1.5874507866387544,0.6887186019441878
MT35033,0,0,0,0,0,0,0,0,1,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
MT36012,0,1,0,0,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
MT37001,0,0,0,0,0,0,0,0,1,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
MT40001,0,0,0,0,0,0,1,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
MT40011,0,1,0,0,0,0,0,1,2,5,4,0.7559289460184544,1.4142135623730951,0.5629512148509475
MT41002,0,1,1,0,0,0,0,0,3,5,5,1.0606601717798212,1.5874507866387544,0.6887186019441878
MT42099,0,0,1,0,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
MT43001,0,1,7,0,1,4,0,1,7,2,21,2.9730936268953445,1.0594569267279519,1.32467267346241
MT43011,0,1,2,1,4,3,3,2,2,0,18,1.0350983390135313,0.43033148291193524,0.38598146777068254
MT43012,0,1,1,0,0,0,0,0,0,6,2,0.4629100498862757,1.7320508075688772,0.3783192139298859
MT43014,0,2,0,1,0,0,0,0,0,6,3,0.7440238091428449,1.8559214542766738,0.5351621290142332
MT43021,0,1,0,0,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
MT44001,0,2,0,1,1,1,1,0,0,3,6,0.7071067811865476,0.8819171036881969,0.5273030625604476
MT46001,0,0,0,0,2,1,1,2,0,4,6,0.8864052604279183,1.1055415967851332,0.6533319624835885
MT47001,0,0,3,2,1,1,1,1,1,1,10,0.8864052604279183,0.6633249580710799,0.4877558496155101
MT47002,0,0,0,0,0,0,1,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
MT49001,1,9,10,5,7,4,3,10,5,0,53,2.774243783705493,0.39170829230239046,0.46564119511201607
MT49003,0,1,0,0,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
MT49011,0,1,1,0,2,2,2,5,3,1,16,1.5118578920369088,0.7071067811865476,0.704614501230237
MT49013,0,1,2,2,1,0,0,3,0,3,9,1.1259916264596033,0.9362388636862621,0.7538044274256626
MT49014,0,0,0,0,0,0,1,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
MT49015,0,0,2,0,0,1,0,0,0,6,3,0.7440238091428449,1.8559214542766738,0.5351621290142332
MT49016,0,0,0,4,0,1,0,0,0,6,5,1.407885953173359,2.1071307505705477,0.7977140403253662
MT50101,0,1,0,0,0,1,0,0,0,6,2,0.4629100498862757,1.7320508075688772,0.3783192139298859
MT51001,0,0,0,0,1,2,1,0,0,5,4,0.7559289460184544,1.4142135623730951,0.5629512148509475
MT51002,0,2,0,1,1,2,2,0,0,3,8,0.9258200997725514,0.8660254037844386,0.6701261384950663
MT51003,0,0,0,2,1,0,3,0,2,4,8,1.1952286093343936,1.118033988749895,0.8242717102229693
MT51011,0,2,2,5,3,3,1,1,0,1,17,1.5526475085202969,0.6834676493307206,0.7361464143301981
MT51012,0,0,1,1,0,0,0,0,0,6,2,0.4629100498862757,1.7320508075688772,0.3783192139298859
MT51031,0,0,2,0,5,0,1,0,2,4,10,1.7525491637693282,1.3114877048604001,1.000265392485117
MT51032,0,0,0,0,1,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
MT51034,0,1,2,0,1,1,3,0,1,2,9,0.9910312089651149,0.8240220541217403,0.6118878466394848
MT54003,0,2,2,1,1,0,3,3,2,1,14,1.0350983390135313,0.5532833351724882,0.5834763396756957
MT54011,0,2,2,2,0,1,0,2,2,2,11,0.9161253813129043,0.6232413273091858,0.6443701097787344
MT54106,0,0,0,1,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
MT56001,0,5,5,5,2,6,12,8,2,0,45,3.2486260832190936,0.5402331458285875,0.6479050426822217
MT56002,0,1,2,4,3,0,1,0,3,2,14,1.4880476182856899,0.7953949089757174,0.8624859587622167
MT56004,0,1,0,0,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
MT56006,0,3,0,0,2,2,2,0,2,3,11,1.1877349391654208,0.8080176743014171,0.8334800590137224
MT56010,0,2,1,0,0,4,1,0,0,4,8,1.4142135623730951,1.3228756555322954,0.8529015408785774
MT56011,1,9,9,2,8,9,7,7,3,0,54,2.7645717829090897,0.3831140901032815,0.5905124518232752
MT56013,0,1,0,1,0,0,0,1,0,5,3,0.5175491695067657,1.2909944487358056,0.4315213324989562
MT56015,0,1,0,0,0,0,2,0,1,5,4,0.7559289460184544,1.4142135623730951,0.5629512148509475
MT56017,0,0,0,0,0,0,0,0,2,7,2,0.7071067811865476,2.6457513110645907,0.4746462044137798
MT56050,0,1,7,6,1,3,6,4,4,0,32,2.2677868380553634,0.5303300858899106,0.7230212196570054
MT56090,0,0,1,0,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
MT67001,0,0,0,0,0,0,0,1,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
NC00101,0,6,2,10,4,10,11,8,0,1,51,4.0686080455816125,0.5969936214760129,1.3524016203510496
NC00102,1,44,49,58,51,54,77,56,65,0,454,10.306031521118383,0.16987506153884444,0.18605839409628877
NC00103,0,1,4,4,6,5,11,5,1,0,37,3.1594529363709247,0.6390048874344264,0.8431082550206463
NC00104,0,1,0,0,1,2,1,4,2,2,11,1.3024701806293193,0.8860722131644512,0.7326383607395321
NC00105,0,5,6,9,6,3,8,1,3,0,41,2.6958963523950885,0.4920546585812687,0.6951914225542961
NC00106,0,4,11,7,4,3,1,3,3,0,36,3.116774889895918,0.6478835438717001,0.6995737226022651
NC00107,0,5,2,14,0,4,4,0,0,3,29,4.657942525560891,1.2019603488229913,1.7597129513465872
NC00108,0,9,8,15,7,7,7,6,3,0,62,3.4121631178560534,0.41184339789689367,0.4694646084006995
NC00109,1,19,20,8,14,12,24,23,14,0,134,5.625198409199194,0.31414276387834605,0.4157814731752896
NC00110,0,6,0,6,5,3,3,1,2,1,26,2.2519832529192065,0.6481653671674122,0.9635512433659714
NC00111,0,6,5,3,0,4,2,1,3,1,24,2.0,0.6236095644623235,0.8904357899323481
NC00112,1,5,6,4,7,11,11,6,5,0,55,2.6958963523950885,0.36680438185149117,0.37794268110496887
NC00115,0,1,1,0,1,0,2,1,1,2,7,0.6408699444616557,0.6851187890446742,0.4607040169144694
NC00201,0,0,4,3,7,3,1,5,8,1,31,2.748376143938713,0.6634504452001011,1.0799244127998215
NC00202,0,2,10,2,2,0,0,0,0,4,16,3.3806170189140663,1.5811388300841898,1.3908543403861051
NC00203,1,4,5,6,4,2,3,6,6,0,36,1.5118578920369088,0.3142696805273545,0.3586069706350199
NC00204,0,0,3,3,3,1,3,4,9,1,26,2.659215781283755,0.7653749516204769,0.9623325610860376
NC00205,0,0,1,1,1,4,3,0,0,3,10,1.4880476182856899,1.1135528725660042,0.868120586968345
NC00206,0,0,0,0,3,3,0,0,2,5,8,1.4142135623730951,1.3228756555322954,0.9615222742735978
NC00207,0,1,1,2,2,4,1,5,10,0,26,3.1052950170405937,0.893765387586327,0.8642638753645782
NC00208,0,0,0,0,1,4,0,0,0,6,5,1.407885953173359,2.1071307505705477,0.7977140403253662
NC00301,0,4,9,10,9,6,3,0,0,2,41,4.0155946010522525,0.7329258146983766,1.682916146655589
NC00303,0,0,0,0,0,4,2,0,2,5,8,1.5118578920369088,1.4142135623730951,0.9647558427214953
NC00305,0,0,0,0,0,2,2,1,0,5,5,0.9161253813129043,1.3711309200802089,0.6721278292075594
NC00401,0,2,1,2,0,1,0,3,8,2,17,2.5877458475338284,1.1391127488845343,1.0696583709266672
NC00402,0,1,1,2,2,0,1,0,0,3,7,0.8345229603962802,0.8921425711997711,0.6055088115710234
NC00404,0,2,0,0,0,2,1,0,0,5,5,0.9161253813129043,1.3711309200802089,0.6721278292075594
NC00405,1,6,6,7,5,9,2,5,5,0,45,1.9955307206712847,0.3318485449570684,0.41697725134275654
NC00406,0,2,2,1,0,0,4,0,0,4,9,1.4577379737113252,1.2120791238484125,0.9147209347477998
NC00407,0,8,10,9,19,10,31,12,10,0,109,7.799954212319821,0.5355001155050454,0.5335366135869875
NC00408,0,2,0,0,0,0,0,1,0,6,3,0.7440238091428449,1.8559214542766738,0.5351621290142332
NC00409,0,2,0,0,2,0,0,1,0,5,5,0.9161253813129043,1.3711309200802089,0.6721278292075594
NC00501,0,6,5,4,2,6,1,3,0,1,27,2.2638462845343543,0.627447198003608,0.9823332501385043
NC00502,0,3,0,0,2,1,2,0,0,4,8,1.1952286093343936,1.118033988749895,0.8242717102229693
NC00503,0,2,0,0,0,0,2,0,0,6,4,0.9258200997725514,1.7320508075688772,0.6628926886460285
NC00504,0,0,2,0,0,3,1,0,0,5,6,1.164964745021435,1.452966314513558,0.7842585153737716
NC00505,0,4,1,1,3,6,4,8,6,0,33,2.4748737341529163,0.5612199750743071,0.7566242098857532
NC00507,0,0,0,0,0,0,0,1,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
NC00508,0,0,0,1,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
NC00509,0,3,0,1,0,0,1,0,0,5,5,1.0606601717798212,1.5874507866387544,0.6887186019441878
NC00510,0,0,1,1,1,1,0,3,1,2,8,0.9258200997725514,0.8660254037844386,0.5592691144719175
NC00601,0,0,0,1,1,0,0,1,2,4,5,0.7440238091428449,1.1135528725660042,0.560397448177701
NC00602,0,0,0,0,0,0,0,0,7,7,7,2.4748737341529163,2.6457513110645907,1.0858857967599063
NC00603,0,0,1,0,2,1,1,0,3,3,8,1.0690449676496976,1.0,0.6988546316343252
NC00604,0,4,2,0,0,0,0,2,3,4,11,1.5979898086569353,1.087114613009218,1.0394007698947352
NC00605,0,0,4,0,4,6,5,6,4,2,29,2.38671920665766,0.6158817620514396,1.2774430517309865
NC00606,0,2,3,3,0,3,0,1,0,3,12,1.4142135623730951,0.8819171036881969,0.9300507197921366
NC00607,0,0,0,1,0,0,2,1,3,4,7,1.1259916264596033,1.203735681882337,0.7553997659121252
NC00608,0,3,0,0,0,0,0,0,0,7,3,1.0606601717798212,2.6457513110645907,0.6325269194381529
NC00701,0,4,3,1,4,4,2,1,4,0,23,1.3562026818605375,0.44125615500400955,0.504140804269227
NC00702,0,0,0,1,1,1,0,0,0,5,3,0.5175491695067657,1.2909944487358056,0.4315213324989562
NC00703,0,1,1,0,0,0,0,0,1,5,3,0.5175491695067657,1.2909944487358056,0.4315213324989562
NC00704,0,0,0,2,0,2,1,3,1,3,9,1.1259916264596033,0.9362388636862621,0.7538044274256626
NC00705,0,0,0,0,0,0,0,1,1,6,2,0.4629100498862757,1.7320508075688772,0.3783192139298859
NC00706,0,10,12,20,5,13,8,10,6,0,84,4.7207747548166585,0.42056004125370705,0.48941178149099906
NC00708,0,1,1,0,1,2,0,0,3,3,8,1.0690449676496976,1.0,0.6988546316343252
NC00709,0,2,0,1,2,0,5,0,1,3,11,1.685018016012207,1.1463200193562264,0.9189080027205674
NC00711,0,0,2,0,0,0,0,0,0,7,2,0.7071067811865476,2.6457513110645907,0.4746462044137798
NC00713,0,0,4,0,0,2,3,8,6,3,23,2.997022331772464,0.9751157170437306,1.4949879676422535
NC00715,0,0,0,0,0,0,0,1,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
NC00716,0,0,3,0,4,3,3,2,0,3,15,1.6420805617960927,0.8192137151629671,1.0624836238191797
NC00801,0,0,0,0,0,2,2,2,0,5,6,1.0350983390135313,1.2909944487358056,0.7657682726109429
NC00802,0,0,0,0,0,1,2,2,1,4,6,0.8864052604279183,1.1055415967851332,0.6533319624835885
NC00803,0,0,0,0,2,1,0,0,2,5,5,0.9161253813129043,1.3711309200802089,0.6721278292075594
NC00804,0,0,0,0,0,0,1,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
NC00805,0,2,4,6,5,8,1,5,0,1,31,2.6958963523950885,0.6507819678010328,1.0961428582174548
NC00806,0,0,0,0,0,1,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
NC00807,0,0,0,0,0,0,0,0,1,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
NC00808,0,0,0,0,0,5,7,1,2,4,15,2.6958963523950885,1.3449494001221345,1.3702329473271821
NC00809,0,1,0,0,0,1,0,0,0,6,2,0.4629100498862757,1.7320508075688772,0.3783192139298859
NC00810,0,0,0,0,0,0,1,0,1,6,2,0.4629100498862757,1.7320508075688772,0.3783192139298859
NC00901,0,0,2,20,8,7,2,8,11,1,58,6.386369413502032,0.8239864238171394,1.6465323488049082
NC00902,0,0,0,0,0,3,6,2,3,4,14,2.187627547301936,1.1693361102674928,1.250800018398925
NC00904,0,13,19,3,0,0,2,7,10,2,54,6.840008354213778,0.9478876957088687,2.1677321600430464
NC00905,0,0,0,0,0,0,0,2,6,6,8,2.138089935299395,2.0,1.0962745082294068
NC00906,0,0,0,0,1,1,2,4,0,4,8,1.4142135623730951,1.3228756555322954,0.8529015408785774
NC00907,0,3,5,2,2,0,0,0,0,4,12,1.8516401995451028,1.1547005383792515,1.1163769282972176
NC00909,0,0,0,0,0,4,0,0,3,6,7,1.6420805617960927,1.755457961063501,1.0055880080597883
NC00911,0,0,0,0,0,0,4,3,0,6,7,1.6420805617960927,1.755457961063501,1.0055880080597883
NC00912,0,0,0,0,0,1,2,1,5,4,9,1.7268882005337975,1.435871998146676,0.9437485459168775
NC00915,0,0,0,0,0,0,0,0,1,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
NC01000,0,0,12,12,2,0,0,0,0,5,26,5.444525428617001,1.5670422144202585,2.208873607532573
NC01001,1,6,4,8,8,8,14,12,6,0,66,3.2841611235921855,0.37236987052862147,0.42047504772454314
NC01002,0,1,2,5,5,5,11,7,10,0,46,3.494894235064305,0.568552036114001,0.8421708751239938
NC01003,1,4,19,14,20,16,27,13,20,0,133,6.7175144212722016,0.37796447300922725,0.6812338440581505
NC01004,0,5,4,10,3,12,16,9,5,0,64,4.535573676110727,0.5303300858899106,0.6655359919890689
NC01005,0,5,1,0,9,17,20,12,18,1,82,7.7781745930520225,0.709835717602695,2.094226702193833
NC01006,0,0,0,11,15,1,14,13,11,2,65,6.599512969043355,0.7597881984532766,2.516825836075651
NC01007,0,7,6,0,3,6,7,10,11,1,50,3.5355339059327378,0.529150262212918,1.2167295280049055
NC01008,0,11,7,7,8,6,7,11,25,0,82,6.250714244902623,0.5704397835866586,0.5291677091057987
NC01009,0,0,11,2,1,0,1,0,8,3,23,4.223657859520077,1.3742157068938354,1.6696622986090057
NC01010,0,3,14,12,5,7,12,5,16,0,74,4.832922806867792,0.4887335491898682,0.6914325173736109
NC01011,0,2,6,9,2,5,5,2,3,0,34,2.49284690951645,0.548669356064048,0.5829045929435877
NC01012,1,6,8,19,15,9,12,17,18,0,104,4.956957592256421,0.35667763444214245,0.4769961731685133
NC01013,0,2,2,10,5,10,6,4,20,0,59,5.974648824109127,0.7577996239358697,0.9629497869938113
NC01014,0,7,2,3,3,1,2,0,1,1,19,2.1339098923270936,0.8404589169827006,0.8496821407905526
NC01015,0,0,0,1,3,8,4,3,7,2,26,3.011881234615431,0.8668790515065111,1.3547039604143158
NC01016,1,3,6,5,9,2,7,5,7,0,44,2.2677868380553634,0.385694607919935,0.48449056376066446
NC01017,0,0,0,0,0,0,4,3,0,6,7,1.6420805617960927,1.755457961063501,1.0055880080597883
NC01019,0,0,2,6,14,6,8,5,1,1,42,4.496029994816062,0.8010763733933677,1.4209784077288679
NC01022,0,4,1,3,4,4,2,6,0,1,24,1.927248223318863,0.6009252125773316,0.8791796710330482
NC01023,0,0,0,0,0,0,0,5,11,6,16,4.035556254807296,1.8874586088176875,1.7374903210236403
NC01024,0,0,3,1,1,2,3,3,7,1,20,2.138089935299395,0.8,0.870625258876027
NC01101,0,195,124,171,87,0,130,76,91,1,874,60.57286049520386,0.5186336176428077,4.594050562101204
NC01102,0,1,5,7,3,9,3,6,4,0,38,2.5495097567963922,0.5020732639036556,0.6544199397191166
NC01103,0,0,0,0,1,1,1,0,2,4,5,0.7440238091428449,1.1135528725660042,0.560397448177701
NC01105,0,17,17,3,4,20,4,18,9,0,92,7.230886134196436,0.5881630112377688,1.0169749524896976
NC01106,0,3,7,0,9,0,7,11,14,2,51,5.0691644845505435,0.7438069309172808,1.9364649099966624
NC01107,0,16,4,3,3,13,12,0,0,2,51,6.300510183423924,0.924484332088336,2.0539279942150155
NC01108,0,1,4,1,0,3,5,3,2,1,19,1.685018016012207,0.6636589585746574,0.8048294410959738
NC01109,0,1,0,0,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
NC01110,0,8,5,11,7,7,3,1,0,1,42,3.7321001364608946,0.6649638116080447,1.3407922306884137
NC01111,0,6,13,8,11,1,4,11,6,0,60,4.035556254807296,0.5033222956847166,0.8787844349323584
NC01113,0,2,7,5,6,2,4,1,11,0,38,3.2841611235921855,0.6467476698655004,0.8166033533965624
NC01114,1,3,4,5,4,4,6,6,2,0,34,1.3887301496588271,0.305656024865096,0.32975870491136394
NC01115,0,8,3,6,0,3,6,3,0,2,29,2.8753881725529062,0.7419805100465522,1.3359817867253083
NC01116,0,8,15,0,8,14,6,12,4,1,67,5.125217765408329,0.5724420570377644,1.4558261366204794
NC01117,0,0,1,1,0,15,6,7,13,2,43,5.974648824109127,1.0397715770282865,2.1234899315386135
NC01119,0,6,3,7,2,1,6,0,0,2,25,2.850438562747845,0.8532291603080617,1.3367321203869027
NC01120,0,13,10,0,6,9,12,8,0,2,58,4.978525312350464,0.6423426210412813,2.0183688882968744
NC01121,0,17,11,10,12,10,8,11,0,1,79,4.764076885549662,0.4512795815183769,1.4627933152488044
NC01122,0,9,1,2,3,5,3,5,4,0,32,2.449489742783178,0.57282196186948,0.6283135440520917
NC01124,0,0,1,3,1,0,0,2,0,4,7,1.1259916264596033,1.203735681882337,0.755399765912125
NC01258,0,0,0,0,0,0,1,1,1,5,3,0.5175491695067657,1.2909944487358056,0.4315213324989562
NC01259,0,0,0,1,5,0,1,1,1,3,9,1.6420805617960927,1.3653561919382786,0.8238654705434763
NC01260,0,4,4,4,1,1,6,6,7,0,33,2.2320714274285347,0.5061603966209112,0.7218679101215013
NC01262,0,0,0,0,0,5,6,11,0,5,22,4.166190448976482,1.4171324789199906,1.977192416983423
NC01263,0,4,2,4,3,1,6,5,0,1,25,2.03100960115899,0.6079473661428265,0.9135405922021969
NC01264,0,10,17,9,7,5,8,3,12,0,71,4.323936698360485,0.4557377376722095,0.5893749003476811
NC01266,0,0,1,0,0,1,4,1,0,4,7,1.3562026818605375,1.4498416521560313,0.7807252635923418
NC01267,0,0,10,5,3,5,7,11,18,1,59,5.578978401105349,0.7076144320389187,1.4454091161977742
NC01268,0,0,0,1,0,1,2,0,1,4,5,0.7440238091428449,1.1135528725660042,0.560397448177701
NC01269,0,0,0,0,0,2,5,4,4,4,15,2.1671244937540095,1.081151649348457,1.315060698293519
NC01270,0,8,23,13,4,12,13,13,11,0,97,5.409977554746151,0.4173666490721064,0.5656200133542766
NC01273,1,5,5,3,9,9,4,4,5,0,44,2.2677868380553634,0.385694607919935,0.38569720494539905
NC01274,1,3,4,4,5,5,2,6,8,0,37,1.8468119248354136,0.373520944894196,0.40146551152913257
NC01275,0,0,1,2,8,17,6,6,8,1,48,5.42481072744215,0.8457409637576849,1.5721858550534358
NC01276,0,0,0,0,0,0,3,2,0,6,5,1.1877349391654208,1.7776388834631178,0.7865037871768068
NC01277,0,0,3,5,2,5,7,3,5,1,30,2.187627547301936,0.5456901847914967,0.9184435831862405
NC01278,0,0,0,0,0,2,0,1,0,6,3,0.7440238091428449,1.8559214542766738,0.5351621290142332
NC01279,0,1,0,0,2,2,0,1,0,4,6,0.8864052604279183,1.1055415967851332,0.6533319624835885
NC01300,0,4,0,4,4,7,10,0,3,2,32,3.3380918415851206,0.7806247497997998,1.4218845997513392
NC01301,0,3,3,2,0,8,6,8,11,1,41,3.720119045714225,0.6789956540036611,1.2329810762837212
NC01302,0,1,2,4,0,1,2,1,1,1,12,1.1952286093343936,0.7453559924999299,0.5924071374479074
NC01303,0,0,87,83,0,35,13,31,28,2,277,33.81858111410691,0.9136284753488219,5.014659169041244
NC01304,0,1,1,1,2,3,1,6,2,0,17,1.7268882005337975,0.7601675284305933,0.5710850780841308
NC01305,0,1,2,0,0,0,0,0,1,5,4,0.7559289460184544,1.4142135623730951,0.5629512148509475
NC01306,0,0,4,6,5,10,5,16,5,1,51,4.749060057376767,0.6968374762320337,1.2722638144162688
NC01307,0,0,1,0,0,0,0,0,0,7,1,0.3535533905932738,2.6457513110645907,0.27770376826483245
NC01309,0,38,47,51,17,32,0,49,51,1,285,18.577540203159298,0.48779502125783053,2.850300265407142
NC01310,0,0,0,0,0,0,0,2,0,7,2,0.7071067811865476,2.6457513110645907,0.4746462044137798
NC01311,0,0,3,7,1,4,2,1,0,2,18,2.3754698783308417,0.9875771574795098,1.1012908039403406
NC01312,0,0,1,3,1,2,3,2,3,1,15,1.1259916264596033,0.5617433182117573,0.6243105061743088
NC01314,0,1,3,1,6,2,5,2,2,0,22,1.8322507626258087,0.6232413273091858,0.5839252533484882
NC01317,0,0,0,4,0,1,0,2,0,5,7,1.4577379737113252,1.558387444947959,0.8889530478356302
NC01401,0,0,0,0,2,0,0,0,3,6,5,1.1877349391654208,1.7776388834631178,0.7865037871768068
NC01402,1,16,15,15,14,14,15,17,8,0,114,2.712405363721075,0.17805072921214418,0.2393501689511699
NC01403,0,1,8,2,6,4,10,5,10,0,46,3.4121631178560534,0.555093275426248,0.8477060712954958
NC01404,0,11,4,8,3,3,5,3,6,0,43,2.8753881725529062,0.5004054602639538,0.5109315849765055
NC01405,1,9,7,7,5,4,5,4,5,0,46,1.7525491637693282,0.28510602279573916,0.2804771616841837
NC01406,0,0,2,0,0,2,0,0,0,6,4,0.9258200997725514,1.7320508075688772,0.6628926886460285
NC01407,1,34,31,30,20,24,24,26,25,0,214,4.5591352563522705,0.1594273094320746,0.1789901421956226
NC01408,0,6,3,1,1,4,4,3,0,1,22,1.9820624179302297,0.674199862463242,0.9045412267656443
NC01409,1,11,12,8,9,17,15,9,11,0,92,3.116774889895918,0.2535196476019696,0.27041099225523424
NC01410,0,0,3,1,1,2,3,2,12,1,24,3.779644730092272,1.1785113019775793,1.0991788800048234
NC01411,0,5,8,12,0,9,5,8,24,1,71,7.059694449073962,0.7440833206688614,1.5356944631987584
NC01412,0,0,0,0,0,0,3,5,19,5,27,6.588680769753099,1.8261174867586742,2.174807916628015
NC01413,0,0,2,0,3,1,1,3,2,2,12,1.1952286093343936,0.7453559924999299,0.744683316289305
NC01414,0,0,0,0,2,0,0,1,0,6,3,0.7440238091428449,1.8559214542766738,0.5351621290142332
NC01501,0,0,0,0,2,0,0,1,1,5,4,0.7559289460184544,1.4142135623730951,0.5629512148509475
NC01502,0,4,1,1,2,0,1,0,5,2,14,1.8322507626258087,0.9793792286287205,0.9324845470876899
NC01612,0,3,6,5,11,4,5,4,28,0,66,8.345229603962801,0.9462118179391512,0.8983380352246368
NC01613,0,2,3,6,5,0,2,9,9,1,36,3.3380918415851206,0.693888666488711,1.1610524615480782
NC01614,0,0,0,4,1,0,1,0,2,4,8,1.4142135623730951,1.3228756555322954,0.8529015408785774
NC01615,0,0,2,1,1,0,0,2,0,4,6,0.8864052604279183,1.1055415967851332,0.6533319624835885
